Assessed Governorate,Assessed District,District PCode,Site Name,Site Name A,Site PCode,Latitude,Longitude,Year of Displacement,Month of displacement  (2015 - 2016),Governorate of Orgin,District of Orgin,District of Orgin PCode,# Conflict IDPs HHs,# Conflict IDP Individuals,# Natural Disaster IDP HHs,# Natural Disaster IDP Individuals,Total IDP HHs,Total IDP Individuals,Avg Family Size,School Buildings,Health Facilities,Religious Buildings,Other Private Building,Other Public Building,Settlements (Grouped of Families) Urban and Rural,Isolated/dispersed settlements (detatched from a location),Rented Accomodation,Host Families Who are Relatives (no rent fee),Host Families Who are not Relatives (no rent fee),Second Home,Unknown,Main Needs,Interview Date,New Round,Source Of Info
Dhamar,Utmah,2005,Meiad,ميعد,2005611032,14.43906,43.96696,2015,4,Taizz,Al Qahirah,1519,14,84,0,0,14,84,6,0,0,0,0,0,0,0,0,14,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Lacam,لكام,2005611042,14.43284,43.97529,2015,5,Sana'a,Sanhan,2305,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Melamah,المعلامه,2005611052,14.42792,43.96249,2015,5,Taizz,At Ta'iziyah,1502,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Talbi,التالبى,2005621012,14.45088,43.95921,2015,4,Taizz,Al Mudhaffar,1518,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Atef Fort,حصن عاطف,2005621032,14.45813,43.96011,2015,5,Amran,Harf Sufyan,2901,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Walah,وعلة,2005621042,14.46657,43.95162,2015,4,Taizz,Al Mudhaffar,1518,23,138,0,0,23,138,6,0,0,0,0,0,0,0,0,23,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Mahal Al-Ajabi,محل العجابى,2005621062,14.47117,43.95053,2015,4,Amanat Al Asimah,Assafi'yah,1304,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Areejah,عريجه,2005621072,14.47081,43.94572,2015,5,Taizz,Salh,1520,19,114,0,0,19,114,6,0,0,0,0,0,0,0,0,19,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Hajrah,هجرة,2005621082,14.42283,43.91003,2015,4,Amanat Al Asimah,Ath'thaorah,1309,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Meihal,الميهال,2005621102,14.45201,43.9517,2015,4,Taizz,Al Qahirah,1519,35,210,0,0,35,210,6,0,0,0,0,0,0,0,0,30,0,5,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Shara,الشرع,2005631012,14.46351,43.88219,2015,5,Amanat Al Asimah,Bani Al Harith,1310,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Bani Ayub,بنى ايوب,2005631022,14.46152,43.87749,2015,7,Amanat Al Asimah,Bani Al Harith,1310,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Adf,عدف,2005631032,14.46579,43.86613,2015,5,Amanat Al Asimah,Bani Al Harith,1310,47,282,0,0,47,282,6,0,0,0,0,0,0,0,1,40,0,6,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Qableet,قبليت,2005631042,14.4619,43.87242,2015,5,Amanat Al Asimah,Shu'aub,1302,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Cabth,كبث,2005631052,14.45073,43.86151,2015,9,Amanat Al Asimah,As Sabain,1305,25,150,0,0,25,150,6,0,0,0,0,0,0,0,0,25,0,0,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Shaeer,الشعير,2005631062,14.46558,43.86039,2015,5,Amanat Al Asimah,Ma'ain,1308,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Mehraq,المحراق,2005631072,14.45156,43.86899,2015,7,Amanat Al Asimah,Bani Al Harith,1310,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Halmah,حلمه,2005631082,14.45608,43.85922,2015,9,Sana'a,Sanhan,2305,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Tahmod,تحمد,2005631092,14.45223,43.85063,2015,5,Amanat Al Asimah,Bani Al Harith,1310,14,84,0,0,14,84,6,0,0,0,0,0,0,0,0,14,0,0,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Cadashi Al-Arashi,كدشي العرش,2005631102,14.46192,43.8481,2015,4,Amanat Al Asimah,As Sabain,1305,13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,13,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Taneb,طنب,2005631112,14.46344,43.84892,2015,6,Amanat Al Asimah,As Sabain,1305,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Ranf,الرنف,2005641012,14.44731,43.84242,2015,7,Sa'ada,Haydan,2208,1,6,0,0,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,Shelter/Housing,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Abr Ashar,عبر عشر,2005641032,14.44925,43.83597,2015,5,Hadramaut,Al Mukalla City,1929,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Zahwah,الزهوه,2005641042,14.44678,43.83938,2015,4,Amanat Al Asimah,Bani Al Harith,1310,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Makhdourah,مخدوره,2005641052,14.44051,43.84554,2015,5,Amanat Al Asimah,Shu'aub,1302,1,6,0,0,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,Shelter/Housing,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Solfah Al-Olya,السلفه العاليه,2005651062,14.47243,43.87407,2015,6,Dhamar,Dhamar City,2008,1,6,0,0,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,Food,23-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Harf,الحرف,2005661012,14.47344,43.86138,2015,7,Dhamar,Jahran,2002,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Areim,الاريم,2005661022,14.47506,43.86402,2015,6,Dhamar,Jahran,2002,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Hamr,الحمر,2005661052,14.47284,43.85264,2015,7,Amanat Al Asimah,Ath'thaorah,1309,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Arsh,عرش,2005661062,14.48023,43.8626,2015,5,Amanat Al Asimah,Bani Al Harith,1310,13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,13,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Khader,خدر,2005661072,14.47456,43.84876,2015,7,Amanat Al Asimah,Bani Al Harith,1310,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Manaesh,مناعش,2005661082,14.47353,43.85388,2015,8,Amanat Al Asimah,Ma'ain,1308,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Heymah,الحيمه,2005661102,14.46861,43.85773,2015,6,Amanat Al Asimah,As Sabain,1305,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Mahjar,المحجر,2005661112,14.47201,43.84819,2015,7,Dhamar,Jahran,2002,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Ajor,الاجعر,2005661122,14.46552,43.85915,2015,8,Amanat Al Asimah,Shu'aub,1302,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Abr Hasan,عبر حسن,2005661132,14.48112,43.86204,2015,8,Amanat Al Asimah,Ath'thaorah,1309,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Shab,الشعب,2005671022,14.47644,43.83421,2015,4,Amanat Al Asimah,Al Wahdah,1306,12,72,0,0,12,72,6,0,0,0,0,0,0,0,1,11,0,0,0,Food,20-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Sharahah,شراحه,2005671072,14.47746,43.8254,2015,8,Amanat Al Asimah,Ma'ain,1308,14,84,0,0,14,84,6,0,0,0,0,0,0,0,3,11,0,0,0,Food,20-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Hujrah,الحجره,2005671082,14.49112,43.83078,2015,5,Amanat Al Asimah,Shu'aub,1302,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Aatom,الاعتوم,2005681012,14.46549,43.88771,2015,5,Amanat Al Asimah,Shu'aub,1302,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Qatouh,قطوح,2005681022,14.45858,43.8911,2015,5,Amanat Al Asimah,Bani Al Harith,1310,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Hour,حور,2005681042,14.45248,43.89261,2015,4,Amanat Al Asimah,As Sabain,1305,12,72,0,0,12,72,6,0,0,0,0,0,0,0,0,12,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Maghrabah,مغربه ضوره,2005681052,14.44624,43.89564,2015,5,Amanat Al Asimah,Shu'aub,1302,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Razhan,رزحان,2005681072,14.47279,43.8993,2015,7,Amanat Al Asimah,Shu'aub,1302,5,30,0,0,5,30,6,0,0,0,0,0,0,0,5,0,0,0,0,Shelter/Housing,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Maghareb - Souq Al-Qat,المغارب - سوق القات,2005681082,14.45545,43.89372,2015,6,Amran,Al Madan,2906,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Sabouhah,صبوحه,2005691012,14.43369,43.88651,2015,5,Amanat Al Asimah,Shu'aub,1302,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Dhabrat,الضبرات,2005691062,14.4254,43.88545,2015,4,Aden,Al Mualla,2406,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Yad'ha Al-Olya,يدها العليا,2005691082,14.42883,43.87834,2015,5,Taizz,Hayfan,1517,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Yad'ha Al-Sofla,يدها السفلى,2005691092,14.42715,43.87503,2015,5,Amran,Al Qaflah,2904,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Tefn,الطفن,2005701012,14.44487,43.87356,2015,5,Amanat Al Asimah,Ath'thaorah,1309,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Qein,القين,2005701022,14.44949,43.88134,2015,5,Amanat Al Asimah,Bani Al Harith,1310,23,138,0,0,23,138,6,0,0,0,0,0,0,0,0,23,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Barh,البرح,2005701032,14.43726,43.85926,2015,5,Amanat Al Asimah,Bani Al Harith,1310,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Yana,ينع,2005711012,14.41602,43.86886,2015,6,Amran,Amran,2915,44,264,0,0,44,264,6,0,0,0,0,0,0,0,0,44,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Sheesah,الشيسه,2005711022,14.40738,43.85647,2015,5,Amanat Al Asimah,Shu'aub,1302,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Qeshb,القشب,2005721012,14.42764,43.85024,2015,5,Taizz,Sabir Al Mawadim,1511,20,120,0,0,20,120,6,0,0,0,0,0,0,0,0,20,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Haqbah,حقبه,2005731012,14.41735,43.88842,2015,6,Amanat Al Asimah,As Sabain,1305,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Jodami,الجدمي,2005731022,14.41592,43.88569,2015,6,Shabwah,Ar Rawdah,2115,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Shaberah,الشابره,2005731042,14.40291,43.88969,2015,6,Taizz,At Ta'iziyah,1502,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Gharadh,الغرض,2005731052,14.40875,43.88597,2015,6,Lahj,Yafa'a,2502,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Ahcal,الاحكل,2005731062,14.40043,43.88459,2015,6,Taizz,Al Qahirah,1519,16,96,0,0,16,96,6,0,0,0,0,0,0,0,0,16,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Hadheerah,حضيره,2005731072,14.39612,43.88658,2015,6,Amanat Al Asimah,At Tahrir,1307,12,72,0,0,12,72,6,0,0,0,0,0,0,0,0,12,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Sad,السعد,2005731082,14.41157,43.87839,2015,5,Al Bayda,Al Bayda,1410,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Mebahyah,المبهايه,2005741052,14.42505,43.91434,2015,5,Sana'a,Sanhan,2305,2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Shabah,شعبة,2005741062,14.41477,43.90213,2015,5,Dhamar,Dhamar City,2008,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Ahwad,الاحواد,2005741072,14.41314,43.90055,2015,5,Abyan,Zingibar,1210,2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Fawdal,الفودل,2005741082,14.41484,43.90139,2015,5,Al Bayda,Al Bayda,1410,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Nakhrah,نخرة,2005741092,14.41639,43.90084,2015,5,Dhamar,Dhamar City,2008,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Ras Cabeerah,راس كبيره,2005751012,14.44189,43.9451,2015,4,Taizz,Al Qahirah,1519,28,168,0,0,28,168,6,0,0,0,0,0,0,0,0,28,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Gharbi,الغربي,2005751022,14.43855,43.92032,2015,4,Amanat Al Asimah,Shu'aub,1302,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Masatah,الموسطه,2005751032,14.43049,43.94606,2015,6,Taizz,Al Qahirah,1519,40,240,0,0,40,240,6,0,0,0,0,0,0,0,0,40,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Qubah,القبة,2005761022,14.44591,43.90234,2015,6,Aden,Khur Maksar,2408,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Hasb,حصب,2005761032,14.44506,43.89518,2015,5,Amanat Al Asimah,Shu'aub,1302,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,6,0,0,1,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Thee Yanof,ذي ينوف,2005761042,14.4363,43.90212,2015,6,Aden,Craiter,2407,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Darah,الداره,2005761052,14.4373,43.90438,2015,5,Aden,Khur Maksar,2408,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Ashaour,الاشعور,2005761062,14.43773,43.90449,2015,7,Aden,Al Mansura,2403,13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,13,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Mayen,المعاين,2005761072,14.43627,43.8983,2015,6,Aden,Khur Maksar,2408,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Mewad,المعود,2005761082,14.43167,43.9013,2015,5,Aden,Al Mansura,2403,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Selah,الصلة,2005761102,14.43799,43.90417,2015,5,Aden,Khur Maksar,2408,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Haqr,الحقر,2005761112,14.4336,43.90715,2015,4,Aden,Khur Maksar,2408,2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Mathafeer,المذافير,2005761122,14.43284,43.90718,2015,5,Al Dhale'e,Ad Dhale'e,3006,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Hawlah,الهاولة,2005771012,14.45596,43.89928,2015,5,Amanat Al Asimah,As Sabain,1305,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Bani Mahmmod,بنى محمود,2005771022,14.4545,43.89766,2015,7,Amanat Al Asimah,Bani Al Harith,1310,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Arsh,العرش,2005771092,14.46425,43.90732,2015,5,Sana'a,Arhab,2302,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Maidan,الميدان,2005771122,14.47364,43.9038,2015,5,Aden,Al Mansura,2403,3,18,0,0,3,18,6,0,0,0,0,0,0,0,3,0,0,0,0,Shelter/Housing,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,Al-Hadadein,الحدادين,2005771182,14.46054,43.91577,2015,5,Amanat Al Asimah,Assafi'yah,1304,17,102,0,0,17,102,6,0,0,0,0,0,0,0,0,17,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,البرح - بني الغريب,2005999002,,,2015,5,Amanat Al Asimah,At Tahrir,1307,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الجبجب - عزلة الثلث,2005999003,,,2015,4,Sa'ada,Sa'adah,2215,20,120,0,0,20,120,6,0,0,0,0,0,0,0,7,13,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الجبل - بروه,2005999004,,,2015,7,Amanat Al Asimah,Bani Al Harith,1310,24,144,0,0,24,144,6,0,0,0,0,0,0,0,5,19,0,0,0,Food,20-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الجبل - عزلة بني سويد,2005999005,,,2015,5,Al Jawf,Al Maslub,1607,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,20-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الجزع (عزلة المطبابه),2005999006,,,2015,5,Dhamar,Utmah,2005,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,20-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الجزع _ السلف,2005999007,,,2015,5,Al Bayda,As Sawadiyah,1411,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحبله - عزلة الحوادث,2005999008,,,2015,9,Abyan,Ahwar,1209,9,54,0,0,9,54,6,0,0,0,0,0,0,0,1,8,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحبله (عزلة السفل),2005999009,,,2015,4,Sa'ada,Sa'adah,2215,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,9-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحبله (عزلة المطبابه),2005999010,,,2015,5,Amanat Al Asimah,As Sabain,1305,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحره - عزلة الشقروظلمان,2005999011,,,2015,5,Dhamar,Dhamar City,2008,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحريمه - عزلة ربيعة بني بحر,2005999012,,,2015,5,Taizz,Ash Shamayatayn,1515,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحصن - عزلة النوبتين,2005999013,,,2015,5,Sana'a,Sanhan,2305,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحصن - عزلة يفاعه,2005999014,,,2015,5,Taizz,Salh,1520,2,12,0,0,2,12,6,0,0,0,0,0,0,0,1,1,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحمراء _ العقد السافل,2005999015,,,2015,5,Dhamar,Dhamar City,2008,24,144,0,0,24,144,6,0,0,0,0,0,0,0,2,22,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الحمراء _ بني حسين,2005999016,,,2015,5,Dhamar,Dhamar City,2008,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,3,2,0,0,Food,18-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الدار - عزلة بني العراص,2005999018,,,2015,3,Amanat Al Asimah,Shu'aub,1302,13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,13,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الدار - عزلة ربيعة بني بحر,2005999019,,,2015,4,Taizz,Al Mudhaffar,1518,18,108,0,0,18,108,6,0,0,0,0,0,0,0,0,18,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الدار _ التام,2005999021,,,2015,6,Sa'ada,Sa'adah,2215,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الرباط _ السلف,2005999022,,,2015,5,Dhamar,Dhamar City,2008,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الرباط _ بني حسين,2005999023,,,2015,5,Dhamar,Dhamar City,2008,4,24,0,0,4,24,6,0,0,0,0,0,0,0,3,1,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الزيلة (عزلة بني مرتد),2005999024,,,2015,5,Taizz,Salh,1520,3,18,0,0,3,18,6,0,0,0,0,0,0,0,1,2,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الزيله - عزلة الهادله,2005999025,,,2015,5,Amanat Al Asimah,Ma'ain,1308,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,الزيله _ حويز,2005999026,,,2015,5,Dhamar,Dhamar City,2008,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,0,0,10,0,Food,18-Nov-16,7,UNHCR/PMT
Dhamar,Utmah,2005,,السلف - عزلة القعد,2005999027,,,2015,5,Amanat Al Asimah,Ma'ain,1308,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,20-Nov-16,7,UNHCR/PMT
