"Destination","Origin","Flow","Date","DataDate","DestFood","DestFuel","OrigFood","OrigFuel","DestConflict3","OrigConflict3","DestConflict","OrigConflict","OrigLon","OrigLat","DestLon","DestLat","dist"
"Dhamar","Amanat Al Asimah",90,Dec 2015,Sep 2015,275,562.5,250,625,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",222,Jan 2016,Oct 2015,342.5,603.25,275,625,0.168621375092527,0.168621375092527,-0.187538279841785,-0.187538279841785,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",582,Feb 2016,Nov 2015,391.5,618.75,358,625,-0.187538279841785,-0.187538279841785,-0.00945845237462912,-0.00945845237462912,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",408,Mar 2016,Dec 2015,366,301.75,373,366,0.346701202559683,0.346701202559683,-0.543697934776097,-0.543697934776097,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",408,Apr 2016,Jan 2016,330.5,267.5,336,280,-0.187538279841785,-0.187538279841785,-0.365618107308941,-0.365618107308941,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",300,May 2016,Feb 2016,311,229,312,210,-0.00945845237462912,-0.00945845237462912,-0.543697934776097,-0.543697934776097,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",384,Jun 2016,Mar 2016,241.5,222.25,245,190.5,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.899857589710408,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",408,Jul 2016,Apr 2016,250,223.25,263,197,-0.365618107308941,-0.365618107308941,-0.365618107308941,-0.365618107308941,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",294,Aug 2016,May 2016,266.5,292.75,280,290.5,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",210,Sep 2016,Jun 2016,264.5,317.5,264,340,-0.899857589710408,-0.899857589710408,-0.543697934776097,-0.543697934776097,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",114,Oct 2016,Jul 2016,249.5,318,263,305,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",132,Nov 2016,Aug 2016,246.5,214,250,190,-0.543697934776097,-0.543697934776097,-0.721777762243253,-0.721777762243253,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",150,Dec 2016,Sep 2016,278,184,299,190,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",66,Jan 2017,Oct 2016,300,185,350,200,-0.543697934776097,-0.543697934776097,-0.627041170767455,-0.310701155659054,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",12,Mar 2017,Dec 2016,278,198,275,214,-0.543697934776097,-0.543697934776097,-0.521594499064655,-0.284339487733354,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",12,Apr 2017,Jan 2017,279.5,248,258,235,-0.627041170767455,-0.310701155659054,-0.627041170767455,-0.0470844764020526,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amanat Al Asimah",12,May 2017,Feb 2017,271.5,280,243.5,269,-0.363424491510454,-0.468871163213254,-0.574317834916055,-0.337062823584754,44.22894,15.43293,44.40873,14.54554,100657.840696453
"Dhamar","Amran",18,Mar 2015,Dec 2014,250,150,250,150,0.168621375092527,0.168621375092527,3.55213809696849,3.55213809696849,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",216,Apr 2015,Jan 2015,225,150,225,150,2.48365913216555,2.48365913216555,2.12749947723124,2.12749947723124,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",426,May 2015,Feb 2015,212.5,150,205,175,0.346701202559683,0.346701202559683,1.23710033989546,1.23710033989546,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",102,Jun 2015,Mar 2015,228.75,206.25,217.5,215,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",48,Jul 2015,Apr 2015,252.5,496.25,242.5,490,2.12749947723124,2.12749947723124,0.168621375092527,0.168621375092527,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",36,Aug 2015,May 2015,270,907.5,255,1250,1.23710033989546,1.23710033989546,-0.00945845237462912,-0.00945845237462912,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",18,Sep 2015,Jun 2015,285,926.25,270,1280,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",24,Nov 2015,Aug 2015,260,418.75,150,340,-0.00945845237462912,-0.00945845237462912,-0.187538279841785,-0.187538279841785,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",12,Jan 2016,Oct 2015,342.5,603.25,275,562.5,0.168621375092527,0.168621375092527,-0.187538279841785,-0.187538279841785,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",6,Feb 2016,Nov 2015,391.5,618.75,368,575,-0.187538279841785,-0.187538279841785,-0.00945845237462912,-0.00945845237462912,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",24,Mar 2016,Dec 2015,366,301.75,335,319,0.346701202559683,0.346701202559683,-0.543697934776097,-0.543697934776097,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",12,Apr 2016,Jan 2016,330.5,267.5,344,255,-0.187538279841785,-0.187538279841785,-0.365618107308941,-0.365618107308941,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",36,May 2016,Feb 2016,311,229,348,226,-0.00945845237462912,-0.00945845237462912,-0.543697934776097,-0.543697934776097,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",12,Aug 2016,May 2016,266.5,292.75,280,288,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",6,Nov 2016,Aug 2016,246.5,214,221,225,-0.543697934776097,-0.543697934776097,-0.721777762243253,-0.721777762243253,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",6,Dec 2016,Sep 2016,278,184,244,190,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",6,Jan 2017,Oct 2016,300,185,277.5,198,-0.543697934776097,-0.543697934776097,-0.627041170767455,-0.547956166990355,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Amran",6,Mar 2017,Dec 2016,278,198,264,218,-0.543697934776097,-0.543697934776097,-0.521594499064655,-0.653402838693155,43.9437,16.2569,44.40873,14.54554,196935.946482673
"Dhamar","Dhamar",6,Feb 2015,Nov 2014,250,150,250,150,-0.365618107308941,-0.365618107308941,0.346701202559683,0.346701202559683,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",720,Mar 2015,Dec 2014,250,150,250,150,0.168621375092527,0.168621375092527,3.55213809696849,3.55213809696849,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",3558,Apr 2015,Jan 2015,225,150,225,150,2.48365913216555,2.48365913216555,2.12749947723124,2.12749947723124,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",6042,May 2015,Feb 2015,212.5,150,212.5,150,0.346701202559683,0.346701202559683,1.23710033989546,1.23710033989546,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",1080,Jun 2015,Mar 2015,228.75,206.25,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",660,Jul 2015,Apr 2015,252.5,496.25,252.5,496.25,2.12749947723124,2.12749947723124,0.168621375092527,0.168621375092527,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",888,Aug 2015,May 2015,270,907.5,270,907.5,1.23710033989546,1.23710033989546,-0.00945845237462912,-0.00945845237462912,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",354,Sep 2015,Jun 2015,285,926.25,285,926.25,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",312,Oct 2015,Jul 2015,271.25,725,271.25,725,0.168621375092527,0.168621375092527,0.168621375092527,0.168621375092527,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",222,Nov 2015,Aug 2015,260,418.75,260,418.75,-0.00945845237462912,-0.00945845237462912,-0.187538279841785,-0.187538279841785,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",84,Dec 2015,Sep 2015,275,562.5,275,562.5,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",174,Jan 2016,Oct 2015,342.5,603.25,342.5,603.25,0.168621375092527,0.168621375092527,-0.187538279841785,-0.187538279841785,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",192,Feb 2016,Nov 2015,391.5,618.75,391.5,618.75,-0.187538279841785,-0.187538279841785,-0.00945845237462912,-0.00945845237462912,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",228,Mar 2016,Dec 2015,366,301.75,366,301.75,0.346701202559683,0.346701202559683,-0.543697934776097,-0.543697934776097,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",192,Apr 2016,Jan 2016,330.5,267.5,330.5,267.5,-0.187538279841785,-0.187538279841785,-0.365618107308941,-0.365618107308941,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",180,May 2016,Feb 2016,311,229,311,229,-0.00945845237462912,-0.00945845237462912,-0.543697934776097,-0.543697934776097,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",150,Jun 2016,Mar 2016,241.5,222.25,241.5,222.25,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.899857589710408,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",228,Jul 2016,Apr 2016,250,223.25,250,223.25,-0.365618107308941,-0.365618107308941,-0.365618107308941,-0.365618107308941,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",192,Aug 2016,May 2016,266.5,292.75,266.5,292.75,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",180,Sep 2016,Jun 2016,264.5,317.5,264.5,317.5,-0.899857589710408,-0.899857589710408,-0.543697934776097,-0.543697934776097,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",246,Oct 2016,Jul 2016,249.5,318,249.5,318,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",108,Nov 2016,Aug 2016,246.5,214,246.5,214,-0.543697934776097,-0.543697934776097,-0.721777762243253,-0.721777762243253,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",168,Dec 2016,Sep 2016,278,184,278,184,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",78,Jan 2017,Oct 2016,300,185,300,185,-0.543697934776097,-0.543697934776097,-0.627041170767455,-0.627041170767455,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",36,Feb 2017,Nov 2016,300,190,300,190,-0.721777762243253,-0.721777762243253,-0.363424491510454,-0.363424491510454,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",24,Apr 2017,Jan 2017,279.5,248,279.5,248,-0.627041170767455,-0.627041170767455,-0.627041170767455,-0.627041170767455,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Dhamar",18,May 2017,Feb 2017,271.5,280,271.5,280,-0.363424491510454,-0.363424491510454,-0.574317834916055,-0.574317834916055,44.40873,14.54554,44.40873,14.54554,0
"Dhamar","Hadramaut",36,Mar 2015,Dec 2014,250,150,250,150,0.168621375092527,0.168621375092527,3.55213809696849,3.55213809696849,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",408,Apr 2015,Jan 2015,225,150,225,150,2.48365913216555,2.48365913216555,2.12749947723124,2.12749947723124,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",810,May 2015,Feb 2015,212.5,150,212.5,150,0.346701202559683,0.346701202559683,1.23710033989546,1.23710033989546,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",138,Jun 2015,Mar 2015,228.75,206.25,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",84,Jul 2015,Apr 2015,252.5,496.25,252.5,496.25,2.12749947723124,2.12749947723124,0.168621375092527,0.168621375092527,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",18,Aug 2015,May 2015,270,907.5,270,907.5,1.23710033989546,1.23710033989546,-0.00945845237462912,-0.00945845237462912,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",36,Sep 2015,Jun 2015,285,926.25,285,926.25,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",18,Oct 2015,Jul 2015,271.25,725,271.25,725,0.168621375092527,0.168621375092527,0.168621375092527,0.168621375092527,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",6,Nov 2015,Aug 2015,260,418.75,260,418.75,-0.00945845237462912,-0.00945845237462912,-0.187538279841785,-0.00945845237462912,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",24,Jan 2016,Oct 2015,342.5,603.25,342.5,603.25,0.168621375092527,0.168621375092527,-0.187538279841785,-0.187538279841785,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",6,Feb 2016,Nov 2015,391.5,618.75,391.5,618.75,-0.187538279841785,-0.00945845237462912,-0.00945845237462912,-0.00945845237462912,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",24,Apr 2016,Jan 2016,330.5,267.5,330.5,267.5,-0.187538279841785,-0.187538279841785,-0.365618107308941,-0.365618107308941,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",30,May 2016,Feb 2016,311,229,311,229,-0.00945845237462912,-0.00945845237462912,-0.543697934776097,-0.543697934776097,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",12,Jun 2016,Mar 2016,241.5,222.25,241.5,222.25,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.721777762243253,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",36,Jul 2016,Apr 2016,250,223.25,250,223.25,-0.365618107308941,-0.365618107308941,-0.365618107308941,-0.543697934776097,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",12,Aug 2016,May 2016,266.5,292.75,266.5,292.75,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",6,Sep 2016,Jun 2016,264.5,317.5,264.5,317.5,-0.899857589710408,-0.721777762243253,-0.543697934776097,-0.543697934776097,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hadramaut",6,Oct 2016,Jul 2016,249.5,318,272,222,-0.365618107308941,-0.543697934776097,-0.543697934776097,-0.543697934776097,49.3653,16.9304,44.40873,14.54554,593684.546986641
"Dhamar","Hajjah",378,Mar 2015,Dec 2014,250,150,250,150,0.168621375092527,0.168621375092527,3.55213809696849,3.55213809696849,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",948,Apr 2015,Jan 2015,225,150,225,150,2.48365913216555,2.48365913216555,2.12749947723124,2.12749947723124,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",1314,May 2015,Feb 2015,212.5,150,220,150,0.346701202559683,0.346701202559683,1.23710033989546,1.23710033989546,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",504,Jun 2015,Mar 2015,228.75,206.25,230,210,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",144,Jul 2015,Apr 2015,252.5,496.25,247.5,425,2.12749947723124,2.12749947723124,0.168621375092527,0.168621375092527,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",144,Aug 2015,May 2015,270,907.5,260,940,1.23710033989546,1.23710033989546,-0.00945845237462912,-0.00945845237462912,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",18,Sep 2015,Jun 2015,285,926.25,268,840,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",24,Oct 2015,Jul 2015,271.25,725,232.5,765.625,0.168621375092527,0.168621375092527,0.168621375092527,0.168621375092527,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",90,Nov 2015,Aug 2015,260,418.75,218,429.16665,-0.00945845237462912,-0.00945845237462912,-0.187538279841785,-0.00945845237462912,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",12,Dec 2015,Sep 2015,275,562.5,240,575,0.524781030026838,0.524781030026838,0.346701202559683,0.168621375092527,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",66,Jan 2016,Oct 2015,342.5,603.25,350,606.5,0.168621375092527,0.168621375092527,-0.187538279841785,-0.187538279841785,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",18,Feb 2016,Nov 2015,391.5,618.75,400,612.5,-0.187538279841785,-0.00945845237462912,-0.00945845237462912,-0.00945845237462912,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",72,Mar 2016,Dec 2015,366,301.75,380,294,0.346701202559683,0.168621375092527,-0.543697934776097,-0.543697934776097,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",30,Apr 2016,Jan 2016,330.5,267.5,350,228.5,-0.187538279841785,-0.187538279841785,-0.365618107308941,-0.365618107308941,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",30,May 2016,Feb 2016,311,229,312,233.5,-0.00945845237462912,-0.00945845237462912,-0.543697934776097,-0.543697934776097,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",6,Jun 2016,Mar 2016,241.5,222.25,226,227.5,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.721777762243253,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",30,Jul 2016,Apr 2016,250,223.25,250,231.5,-0.365618107308941,-0.365618107308941,-0.365618107308941,-0.543697934776097,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",6,Aug 2016,May 2016,266.5,292.75,260,295,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",6,Sep 2016,Jun 2016,264.5,317.5,275,282,-0.899857589710408,-0.721777762243253,-0.543697934776097,-0.543697934776097,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",6,Nov 2016,Aug 2016,246.5,214,250,209,-0.543697934776097,-0.543697934776097,-0.721777762243253,-0.721777762243253,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Hajjah",36,Dec 2016,Sep 2016,278,184,250,195,-0.543697934776097,-0.543697934776097,-0.543697934776097,-0.543697934776097,43.60393,15.70304,44.40873,14.54554,155185.540951547
"Dhamar","Ibb",144,Mar 2015,Dec 2014,250,150,250,150,0.168621375092527,0.168621375092527,3.55213809696849,3.55213809696849,44.16253,13.97209,44.40873,14.54554,69142.0047116802
"Dhamar","Ibb",648,Apr 2015,Jan 2015,225,150,225,150,2.48365913216555,2.48365913216555,2.12749947723124,2.12749947723124,44.16253,13.97209,44.40873,14.54554,69142.0047116802
"Dhamar","Ibb",960,May 2015,Feb 2015,212.5,150,212.5,150,0.346701202559683,0.346701202559683,1.23710033989546,1.23710033989546,44.16253,13.97209,44.40873,14.54554,69142.0047116802
"Dhamar","Ibb",150,Jun 2015,Mar 2015,228.75,206.25,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,44.16253,13.97209,44.40873,14.54554,69142.0047116802
"Dhamar","Ibb",120,Jul 2015,Apr 2015,252.5,496.25,252.5,496.25,2.12749947723124,2.12749947723124,0.168621375092527,0.168621375092527,44.16253,13.97209,44.40873,14.54554,69142.0047116802
"Dhamar","Ibb",114,Aug 2015,May 2015,270,907.5,270,907.5,1.23710033989546,1.23710033989546,-0.00945845237462912,-0.00945845237462912,44.16253,13.97209,44.40873,14.54554,69142.0047116802
