"Destination","Origin","M_Size","Date","DataDate","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","OriginLon","OriginLat","DestLon","DestLat","dist"
"Damascus","Homs",18,Jun 2017,Mar 2017,450,1460,1200,450,1075,1500,17,0.503973185331575,-0.516678713278274,0.278947569890033,0.0941051000630528,36.7137,34.73243,36.27653,33.51381,141511.437481724
"Damascus","Deir Ezzor",32,Jun 2017,Mar 2017,925,4400,1150,450,1075,1500,17,0.608449363929433,-0.516678713278274,-0.372019389065854,0.0941051000630528,40.13503,35.32965,36.27653,33.51381,407871.512206207
"Damascus","Edlib",32,Jun 2017,Mar 2017,455,4005,1750,450,1075,1500,17,-0.420239163803327,-0.516678713278274,0.319130715504594,0.0941051000630528,36.64178,35.93103,36.27653,33.51381,271150.238718982
"Damascus","Lattakia",36,Jun 2017,Mar 2017,409,1537.5,1925,450,1075,1500,17,-0.822070619948937,-0.516678713278274,-0.781887474334376,0.0941051000630528,35.79527,35.54071,36.27653,33.51381,229908.771141002
"Damascus","Hama",40,Jun 2017,Mar 2017,550,1575,1450,450,1075,1500,17,0.150361503923438,-0.516678713278274,0.528083072700311,0.0941051000630528,36.7552,35.14089,36.27653,33.51381,186393.698092565
"Damascus","Rural Damascus",95,Jun 2017,Mar 2017,475,1200,1500,450,1075,1500,17,0.142324874800526,-0.516678713278274,0.270910940767121,0.0941051000630528,36.95411,33.51673,36.27653,33.51381,62887.8543452922
"Damascus","Daraa",136,Jun 2017,Mar 2017,400,1525,1050,450,1075,1500,17,1.09064711130416,-0.516678713278274,0.222691166029648,0.0941051000630528,36.10331,32.62643,36.27653,33.51381,100095.563384179
"Damascus","Lattakia",6,Jul 2017,Apr 2017,412.5,1650,1925,450,1175,1500,18,-0.822070619948937,-0.556861858892835,-0.677411295736517,-0.259506581345084,35.79527,35.54071,36.27653,33.51381,229908.771141002
"Damascus","Edlib",8,Jul 2017,Apr 2017,400,4837.5,1850,450,1175,1500,18,0.246801053398384,-0.556861858892835,0.833474979370974,-0.259506581345084,36.64178,35.93103,36.27653,33.51381,271150.238718982
"Damascus","Raqqa",10,Jul 2017,Apr 2017,450,1237.5,1600,450,1175,1500,18,0.182508020415087,-0.556861858892835,0.0298120670797553,-0.259506581345084,38.99811,35.95941,36.27653,33.51381,368884.501934738
"Damascus","Al_Qunaytirah",22,Jul 2017,Apr 2017,387.5,1525,1350,450,1175,1500,18,-0.645264779244869,-0.556861858892835,-0.548825229769922,-0.259506581345084,35.8258,33.1263,36.27653,33.51381,60155.5763510652
"Damascus","Hama",46,Jul 2017,Apr 2017,510,1675,1500,450,1175,1500,18,1.33174598499153,-0.556861858892835,1.21119654814785,-0.259506581345084,36.7552,35.14089,36.27653,33.51381,186393.698092565
"Damascus","Deir Ezzor",71,Jul 2017,Apr 2017,1000,4525,1150,450,1175,1500,18,0.246801053398384,-0.556861858892835,-0.404165905557503,-0.259506581345084,40.13503,35.32965,36.27653,33.51381,407871.512206207
"Damascus","Daraa",139,Jul 2017,Apr 2017,400,1519,1100,450,1175,1500,18,-0.0585908532722788,-0.556861858892835,0.061958583571404,-0.259506581345084,36.10331,32.62643,36.27653,33.51381,100095.563384179
"Damascus","Rural Damascus",190,Jul 2017,Apr 2017,475,1637.5,1500,450,1175,1500,18,0.528083072700311,-0.556861858892835,0.319130715504594,-0.259506581345084,36.95411,33.51673,36.27653,33.51381,62887.8543452922
"Damascus","Homs",3,Aug 2017,May 2017,450,1412.5,1500,450,1512.5,1500,19,1.06653722393543,-0.548825229769922,0.278947569890033,-0.621154891876132,36.7137,34.73243,36.27653,33.51381,141511.437481724
"Damascus","Al_Qunaytirah",10,Aug 2017,May 2017,406.5,1500,1350,450,1512.5,1500,19,-0.61311826275322,-0.548825229769922,-0.814033990826025,-0.621154891876132,35.8258,33.1263,36.27653,33.51381,60155.5763510652
"Damascus","Lattakia",11,Aug 2017,May 2017,406.5,1650,2000,450,1512.5,1500,19,-0.733667699596903,-0.548825229769922,-0.789924103457288,-0.621154891876132,35.79527,35.54071,36.27653,33.51381,229908.771141002
"Damascus","Raqqa",15,Aug 2017,May 2017,487.5,1237.5,1600,450,1512.5,1500,19,0.15839813304635,-0.548825229769922,-0.0103710785348057,-0.621154891876132,38.99811,35.95941,36.27653,33.51381,368884.501934738
"Damascus","Hama",42,Aug 2017,May 2017,550,1937.5,1700,450,1512.5,1500,19,3.07569450466348,-0.548825229769922,0.174471391292175,-0.621154891876132,36.7552,35.14089,36.27653,33.51381,186393.698092565
"Damascus","Daraa",46,Aug 2017,May 2017,400,1512.5,1150,450,1512.5,1500,19,-0.291653097836732,-0.548825229769922,-0.331836243451293,-0.621154891876132,36.10331,32.62643,36.27653,33.51381,100095.563384179
"Damascus","Rural Damascus",84,Aug 2017,May 2017,475,1550,1500,450,1512.5,1500,19,0.801328462879326,-0.548825229769922,-0.380056018188766,-0.621154891876132,36.95411,33.51673,36.27653,33.51381,62887.8543452922
"Damascus","Deir Ezzor",219,Aug 2017,May 2017,1000,4250,1150,450,1512.5,1500,19,0.286984199012945,-0.548825229769922,0.00570217971101871,-0.621154891876132,40.13503,35.32965,36.27653,33.51381,407871.512206207
"Damascus","Edlib",962,Aug 2017,May 2017,312.5,4787.5,1950,450,1512.5,1500,19,-0.251469952222171,-0.548825229769922,-0.621154891876132,-0.621154891876132,36.64178,35.93103,36.27653,33.51381,271150.238718982
"Damascus","Deir Ezzor",239,Sep 2017,Jun 2017,1000,4250,1150,450,1507.5,1500,20,1.91038328184121,-0.580971746261571,0.608449363929433,-0.516678713278274,40.13503,35.32965,36.27653,33.51381,407871.512206207
"Damascus","Edlib",232,Sep 2017,Jun 2017,350,4385,2000,450,1507.5,1500,20,1.62910126253928,-0.580971746261571,-0.420239163803327,-0.516678713278274,36.64178,35.93103,36.27653,33.51381,271150.238718982
"Damascus","Hassakeh",83,Sep 2017,Jun 2017,425,1300,950,450,1507.5,1500,20,-0.749740957842727,-0.580971746261571,-0.886363652932235,-0.516678713278274,40.74627,36.50787,36.27653,33.51381,526352.757196946
"Damascus","Daraa",48,Sep 2017,Jun 2017,400,1512.5,1200,450,1507.5,1500,20,-0.122883886255576,-0.580971746261571,1.09064711130416,-0.516678713278274,36.10331,32.62643,36.27653,33.51381,100095.563384179
"Damascus","Hama",48,Sep 2017,Jun 2017,575,1787.5,1800,450,1507.5,1500,20,2.38454440009303,-0.580971746261571,0.150361503923438,-0.516678713278274,36.7552,35.14089,36.27653,33.51381,186393.698092565
"Damascus","Rural Damascus",46,Sep 2017,Jun 2017,475,1525,1500,450,1507.5,1500,20,0.536119701823223,-0.580971746261571,0.142324874800526,-0.516678713278274,36.95411,33.51673,36.27653,33.51381,62887.8543452922
"Damascus","Raqqa",25,Sep 2017,Jun 2017,550,1244,1800,450,1507.5,1500,20,-0.21128680660761,-0.580971746261571,0.568266218314872,-0.516678713278274,38.99811,35.95941,36.27653,33.51381,368884.501934738
"Damascus","Homs",24,Sep 2017,Jun 2017,475,1412.5,1600,450,1507.5,1500,20,0.214654536906736,-0.580971746261571,0.503973185331575,-0.516678713278274,36.7137,34.73243,36.27653,33.51381,141511.437481724
"Damascus","Tartous",10,Sep 2017,Jun 2017,425,1650,1850,450,1507.5,1500,20,-0.918510169423883,-0.580971746261571,-0.918510169423883,-0.516678713278274,35.88665,34.89593,36.27653,33.51381,157987.944649633
"Damascus","Deir Ezzor",4183,Oct 2017,Jul 2017,1000,4250,1150,450,1500,1550,21,1.93449316920994,-0.323799614328381,0.246801053398384,-0.556861858892835,40.13503,35.32965,36.27653,33.51381,407871.512206207
"Damascus","Raqqa",52,Oct 2017,Jul 2017,500,1525,1850,450,1500,1550,21,-0.838143878194761,-0.323799614328381,0.182508020415087,-0.556861858892835,38.99811,35.95941,36.27653,33.51381,368884.501934738
"Damascus","Homs",57,Oct 2017,Jul 2017,500,1412.5,1700,450,1500,1550,21,0.295020828135858,-0.323799614328381,0.110178358308877,-0.556861858892835,36.7137,34.73243,36.27653,33.51381,141511.437481724
"Damascus","Edlib",64,Oct 2017,Jul 2017,350,4385,2000,450,1500,1550,21,0.134288245677614,-0.323799614328381,0.246801053398384,-0.556861858892835,36.64178,35.93103,36.27653,33.51381,271150.238718982
"Damascus","As_Suweida",40,Oct 2017,Jul 2017,425,1625,2000,450,1500,1550,21,-0.910473540300971,-0.323799614328381,-0.822070619948937,-0.556861858892835,36.56629,32.7129,36.27653,33.51381,93160.390266862
"Damascus","Hama",71,Oct 2017,Jul 2017,575,1687.5,1900,450,1500,1550,21,1.29156283937697,-0.323799614328381,1.33174598499153,-0.556861858892835,36.7552,35.14089,36.27653,33.51381,186393.698092565
"Damascus","Daraa",14,Oct 2017,Jul 2017,400,1562.5,1250,450,1500,1550,21,0.110178358308877,-0.323799614328381,-0.0585908532722788,-0.556861858892835,36.10331,32.62643,36.27653,33.51381,100095.563384179
"Damascus","Rural Damascus",83,Oct 2017,Jul 2017,475,1525,1600,450,1500,1550,21,0.672742396912731,-0.323799614328381,0.528083072700311,-0.556861858892835,36.95411,33.51673,36.27653,33.51381,62887.8543452922
"Damascus","Deir Ezzor",15024,Nov 2017,Aug 2017,1000,4500,1150,450,1500,1600,22,1.28352621025406,-0.275579839590908,0.286984199012945,-0.548825229769922,40.13503,35.32965,36.27653,33.51381,407871.512206207
"Damascus","Homs",89,Nov 2017,Aug 2017,510,1412.5,1800,450,1500,1600,22,-0.130920515378489,-0.275579839590908,1.06653722393543,-0.548825229769922,36.7137,34.73243,36.27653,33.51381,141511.437481724
"Damascus","Edlib",8,Nov 2017,Aug 2017,450,3890,2000,450,1500,1600,22,0.0378486962026675,-0.275579839590908,-0.251469952222171,-0.548825229769922,36.64178,35.93103,36.27653,33.51381,271150.238718982
"Damascus","Hassakeh",11,Nov 2017,Aug 2017,412.5,1325,950,450,1500,1600,22,-0.781887474334376,-0.275579839590908,-0.693484553982342,-0.548825229769922,40.74627,36.50787,36.27653,33.51381,526352.757196946
"Damascus","Rural Damascus",25,Nov 2017,Aug 2017,475,1525,1700,450,1500,1600,22,1.34781924323735,-0.275579839590908,0.801328462879326,-0.548825229769922,36.95411,33.51673,36.27653,33.51381,62887.8543452922
"Damascus","Daraa",24,Nov 2017,Aug 2017,412.5,1622.5,1300,450,1500,1600,22,-0.155030402747225,-0.275579839590908,-0.291653097836732,-0.548825229769922,36.10331,32.62643,36.27653,33.51381,100095.563384179
"Damascus","Hama",15,Nov 2017,Aug 2017,590,1687.5,2000,450,1500,1600,22,1.73357744113714,-0.275579839590908,3.07569450466348,-0.548825229769922,36.7552,35.14089,36.27653,33.51381,186393.698092565
"Tartous","Damascus",12,May 2016,Feb 2016,312.5,1125,1500,350,1132.5,1500,4,0.464262513396318,0.128687156827182,1.03474061956385,-0.59279985979646,36.27653,33.51381,35.88665,34.89593,157987.944649633
"Tartous","Homs",121,May 2016,Feb 2016,350,1335,1100,350,1132.5,1500,4,0.162244692484095,0.128687156827182,0.380368674254034,-0.59279985979646,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Edlib",32,May 2016,Feb 2016,302.5,1375,1200,350,1132.5,1500,4,-0.458569717168805,0.128687156827182,-0.190109431913497,-0.59279985979646,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Homs",256,Jun 2016,Mar 2016,306.25,1266.25,1200,375,1157.5,1500,5,-0.408233413683435,-0.59279985979646,3.33343181206243,-0.59279985979646,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Edlib",36,Jun 2016,Mar 2016,306.25,1266.25,1200,375,1157.5,1500,5,-0.559242324139546,-0.59279985979646,-0.240445735398867,-0.59279985979646,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Homs",44,Jul 2016,Apr 2016,325,1335,1000,375,1157.5,1500,6,0.044793317684898,-0.492127252825719,0.464262513396318,-0.576021091968003,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Edlib",25,Jul 2016,Apr 2016,265,2735,1600,375,1157.5,1500,6,-0.508906020654176,-0.492127252825719,-0.391454645854978,-0.576021091968003,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Homs",19,Aug 2016,May 2016,480,1335,1000,475,1182.5,1500,7,-0.374675878026522,-0.559242324139546,0.162244692484095,0.128687156827182,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Edlib",20,Aug 2016,May 2016,362.5,3400,1600,475,1182.5,1500,7,-0.357897110198065,-0.559242324139546,-0.458569717168805,0.128687156827182,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Raqqa",18,Oct 2016,Jul 2016,525,875,1750,475,1474,1500,9,-0.492127252825719,-0.559242324139546,-0.576021091968003,-0.492127252825719,38.99811,35.95941,35.88665,34.89593,306039.102152728
"Tartous","Deir Ezzor",44,Oct 2016,Jul 2016,850,4150,1050,475,1474,1500,9,-0.525684788482633,-0.559242324139546,-0.475348484997262,-0.492127252825719,40.13503,35.32965,35.88665,34.89593,389834.576431428
"Tartous","Hama",1266,Oct 2016,Jul 2016,400,2465.5,1000,475,1474,1500,9,0.0112357820279844,-0.559242324139546,-0.408233413683435,-0.492127252825719,36.7552,35.14089,35.88665,34.89593,83746.6287089141
"Tartous","Homs",20,Oct 2016,Jul 2016,400,1175,500,475,1474,1500,9,-0.240445735398867,-0.559242324139546,0.044793317684898,-0.492127252825719,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Edlib",75,Oct 2016,Jul 2016,440,2862.5,1750,475,1474,1500,9,-0.240445735398867,-0.559242324139546,-0.508906020654176,-0.492127252825719,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Rural Damascus",25,Oct 2016,Jul 2016,525,2775,1500,475,1474,1500,9,-0.525684788482633,-0.559242324139546,0.0615720855133548,-0.492127252825719,36.95411,33.51673,35.88665,34.89593,182287.07455928
"Tartous","Deir Ezzor",10,Nov 2016,Aug 2016,625,4000,1150,450,1545,1600,10,-0.525684788482633,-0.576021091968003,-0.290782038884238,-0.559242324139546,40.13503,35.32965,35.88665,34.89593,389834.576431428
"Tartous","Hama",99,Nov 2016,Aug 2016,400,2465.5,1000,450,1545,1600,10,-0.341118342369608,-0.576021091968003,-0.0726580571142995,-0.559242324139546,36.7552,35.14089,35.88665,34.89593,83746.6287089141
"Tartous","Edlib",12,Nov 2016,Aug 2016,450,4120,1800,450,1545,1600,10,-0.357897110198065,-0.576021091968003,-0.357897110198065,-0.559242324139546,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Lattakia",5,Nov 2016,Aug 2016,411.5,1445,1850,450,1545,1600,10,-0.475348484997262,-0.576021091968003,-0.441790949340349,-0.559242324139546,35.79527,35.54071,35.88665,34.89593,72256.0656805432
"Tartous","Hama",71,Dec 2016,Sep 2016,425,2400,1000,450,1495,1625,11,-0.492127252825719,-0.542463556311089,0.195802228141009,-0.559242324139546,36.7552,35.14089,35.88665,34.89593,83746.6287089141
"Tartous","Homs",5,Dec 2016,Sep 2016,460,1475,1000,450,1495,1625,11,1.50454611876064,-0.542463556311089,0.0112357820279844,-0.559242324139546,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Edlib",40,Dec 2016,Sep 2016,450,4120,1850,450,1495,1625,11,-0.206888199741954,-0.542463556311089,-0.374675878026522,-0.559242324139546,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Raqqa",4,Jan 2017,Oct 2016,512.5,1725,1650,462.5,1545,1850,12,-0.0907373697639276,-0.902436911178059,-0.492127252825719,-0.559242324139546,38.99811,35.95941,35.88665,34.89593,306039.102152728
"Tartous","Damascus",5,Jan 2017,Oct 2016,431.25,1470,1500,462.5,1545,1850,12,-0.556861858892835,-0.902436911178059,-0.156551896256583,-0.559242324139546,36.27653,33.51381,35.88665,34.89593,157987.944649633
"Tartous","Lattakia",14,Jan 2017,Oct 2016,400,1442.5,1900,462.5,1545,1850,12,-0.61311826275322,-0.902436911178059,-0.525684788482633,-0.559242324139546,35.79527,35.54071,35.88665,34.89593,72256.0656805432
"Tartous","Deir Ezzor",18,Jan 2017,Oct 2016,800,2737.5,1150,462.5,1545,1850,12,0.905804641477184,-0.902436911178059,-0.525684788482633,-0.559242324139546,40.13503,35.32965,35.88665,34.89593,389834.576431428
"Tartous","Hassakeh",51,Jan 2017,Oct 2016,550,1212.5,900,462.5,1545,1850,12,-0.822070619948937,-0.902436911178059,-0.307560806712694,-0.559242324139546,40.74627,36.50787,35.88665,34.89593,474461.621821522
"Tartous","Edlib",51,Jan 2017,Oct 2016,375,3730,2000,462.5,1545,1850,12,0.56022958919196,-0.902436911178059,-0.240445735398867,-0.559242324139546,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Rural Damascus",53,Jan 2017,Oct 2016,500,1850,1500,462.5,1545,1850,12,1.22726980639367,-0.902436911178059,-0.525684788482633,-0.559242324139546,36.95411,33.51673,35.88665,34.89593,182287.07455928
"Tartous","Homs",55,Jan 2017,Oct 2016,455,1462.5,2000,462.5,1545,1850,12,0.849548237616799,-0.902436911178059,-0.240445735398867,-0.559242324139546,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Hama",104,Jan 2017,Oct 2016,420,2430,1000,462.5,1545,1850,12,0.616485993052345,-0.902436911178059,0.0112357820279844,-0.559242324139546,36.7552,35.14089,35.88665,34.89593,83746.6287089141
"Tartous","Edlib",8,Feb 2017,Nov 2016,412.5,3512.5,2000,412.5,1545,1625,13,0.383423748487892,-0.902436911178059,-0.357897110198065,-0.576021091968003,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Hassakeh",10,Feb 2017,Nov 2016,531.25,1262.5,900,412.5,1545,1625,13,-0.765814216088552,-0.902436911178059,-0.559242324139546,-0.576021091968003,40.74627,36.50787,35.88665,34.89593,474461.621821522
"Tartous","Deir Ezzor",10,Feb 2017,Nov 2016,1000,4250,1150,412.5,1545,1625,13,-0.28361646871382,-0.902436911178059,-0.525684788482633,-0.576021091968003,40.13503,35.32965,35.88665,34.89593,389834.576431428
"Tartous","Rural Damascus",33,Feb 2017,Nov 2016,500,1600,1500,412.5,1545,1625,13,0.431643523225365,-0.902436911178059,-0.441790949340349,-0.576021091968003,36.95411,33.51673,35.88665,34.89593,182287.07455928
"Tartous","Homs",35,Feb 2017,Nov 2016,485,1455,2000,412.5,1545,1625,13,0.873658124985535,-0.902436911178059,-0.290782038884238,-0.576021091968003,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Lattakia",53,Feb 2017,Nov 2016,412.5,1496,1800,412.5,1545,1625,13,-0.532751971524098,-0.902436911178059,-0.475348484997262,-0.576021091968003,35.79527,35.54071,35.88665,34.89593,72256.0656805432
"Tartous","Hama",63,Feb 2017,Nov 2016,525,1800,2000,412.5,1545,1625,13,0.680779026035643,-0.902436911178059,-0.341118342369608,-0.576021091968003,36.7552,35.14089,35.88665,34.89593,83746.6287089141
"Tartous","Hassakeh",4,Mar 2017,Dec 2016,512.5,1187.5,900,425,1595,1650,14,-0.814033990826025,-0.918510169423883,-0.576021091968003,-0.542463556311089,40.74627,36.50787,35.88665,34.89593,474461.621821522
"Tartous","Homs",9,Mar 2017,Dec 2016,450,1462.5,1100,425,1595,1650,14,0.278947569890033,-0.918510169423883,1.50454611876064,-0.542463556311089,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Deir Ezzor",14,Mar 2017,Dec 2016,1000,4250,1150,425,1595,1650,14,-0.372019389065854,-0.918510169423883,-0.576021091968003,-0.542463556311089,40.13503,35.32965,35.88665,34.89593,389834.576431428
"Tartous","Edlib",14,Mar 2017,Dec 2016,450,4075,1700,425,1595,1650,14,0.319130715504594,-0.918510169423883,-0.206888199741954,-0.542463556311089,36.64178,35.93103,35.88665,34.89593,134053.424178209
"Tartous","Rural Damascus",15,Mar 2017,Dec 2016,510,1700,1500,425,1595,1650,14,0.270910940767121,-0.918510169423883,-0.508906020654176,-0.542463556311089,36.95411,33.51673,35.88665,34.89593,182287.07455928
"Tartous","Damascus",29,Mar 2017,Dec 2016,450,1545,1500,425,1595,1650,14,0.0941051000630528,-0.918510169423883,0.128687156827182,-0.542463556311089,36.27653,33.51381,35.88665,34.89593,157987.944649633
"Tartous","Lattakia",44,Mar 2017,Dec 2016,419,1500,1900,425,1595,1650,14,-0.781887474334376,-0.918510169423883,-0.525684788482633,-0.542463556311089,35.79527,35.54071,35.88665,34.89593,72256.0656805432
"Tartous","Hama",2942,Mar 2017,Dec 2016,465,2475,1600,425,1595,1650,14,0.528083072700311,-0.918510169423883,-0.492127252825719,-0.542463556311089,36.7552,35.14089,35.88665,34.89593,83746.6287089141
"Tartous","Homs",10,Apr 2017,Jan 2017,450,1455,1150,412.5,1545,1650,15,0.126251616554702,-0.918510169423883,0.849548237616799,-0.902436911178059,36.7137,34.73243,35.88665,34.89593,77747.6971202399
"Tartous","Rural Damascus",18,Apr 2017,Jan 2017,510,1675,1500,412.5,1545,1650,15,0.319130715504594,-0.918510169423883,1.22726980639367,-0.902436911178059,36.95411,33.51673,35.88665,34.89593,182287.07455928
"Tartous","Hassakeh",23,Apr 2017,Jan 2017,487.5,1250,900,412.5,1545,1650,15,-0.854217136440586,-0.918510169423883,-0.822070619948937,-0.902436911178059,40.74627,36.50787,35.88665,34.89593,474461.621821522
"Tartous","Deir Ezzor",38,Apr 2017,Jan 2017,1125,4250,1150,412.5,1545,1650,15,-0.404165905557503,-0.918510169423883,0.905804641477184,-0.902436911178059,40.13503,35.32965,35.88665,34.89593,389834.576431428
